profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
0,0.4,1,0,0,0,0,0,2,97,408,1
0,0.57,1,0.57,1,0,0,0,2,34,112,1
0,0,1,0,1,0,0,0,0,2346,7272,1
0,0.25,1,0,0,0,0,0,0,49,95,1
1,0.19,0,0,0,0,0,1,2,2,55,1
0,0.46,1,0.46,1,0,0,0,2,40,19,1
0,0.46,1,0,0,0,0,1,0,332,1333,1
0,0.73,1,0,0,0,0,0,0,14,542,1
1,0.6,1,0.5,0,0,0,0,12,65,162,1
1,0.46,1,0.5,0,0,0,0,1,20,52,1
0,0.31,1,0.31,1,0,0,0,0,26,27,1
1,0.43,1,0.43,0,0,0,0,0,72,434,1
1,0,1,0,0,0,0,0,1,55,2,1
1,0.5,1,0.4,0,33,0,0,12,77,108,1
1,0,4,0.25,0,0,0,1,59,31,215,1
0,0.86,2,0.18,0,0,0,0,0,57,130,1
0,0.62,1,0,0,0,0,1,0,58,347,1
1,0.33,2,0,0,0,0,0,23,47,139,1
1,0.16,1,0.12,0,43,0,0,3,31,37,1
1,0.92,1,1,0,0,0,0,11,96,242,1
1,0.27,1,0,0,19,0,0,8,126,860,1
1,0.25,1,0,0,0,0,1,102,39,229,1
1,0.43,1,0,0,5,0,0,6,66,161,1
1,0.31,3,0,0,0,0,0,25,87,698,1
1,0.2,1,0,0,28,0,0,0,15,64,1
1,0.55,1,0.44,0,0,0,0,33,166,596,1
1,0.38,1,0.33,0,21,0,0,44,66,75,1
1,0.57,2,0,0,0,0,0,4,96,339,1
1,0.57,1,0,0,11,0,0,0,57,73,1
1,0.27,1,0,0,0,0,0,2,150,487,1
1,0,1,0,0,57,0,1,53,698,309,0
1,0.092815267,1,0.051564037,0,56,0,0,707,737,1006,0
1,0,4,0,0,92,1,0,626,284048,20,0
1,0.14854078,1,0,0,119,0,0,69,11348,145,0
1,0,2,0,0,22,1,0,399,32440,942,0
1,0,1,0,0,1,0,0,282,950,576,0
1,0,1,0,0,20,0,0,291,8719145,99,0
1,0.122460153,1,0.077929188,0,23,0,0,62,587,447,0
1,0,0,0,0,11,0,1,67,301,560,0
1,0.108741781,2,0,0,66,0,0,17,220,277,0
1,0.07773216,1,0,0,91,0,0,942,896,502,0
1,0,1,0,0,16,0,0,80,962,598,0
1,0,2,0,0,0,0,1,8,162,177,0
0,0,1,0,0,25,0,1,110,501,1009,0
1,0,1,0,0,13,0,1,23,549,622,0
1,0,2,0,0,8,0,1,37,340,308,0
1,0,1,0,0,64,0,0,142,1494,994,0
1,0.02294757,1,0,0,66,0,0,150,9985,1088,0
1,0,2,0,0,0,0,1,25,63,115,0
1,0.019611056,2,0,0,55,0,0,48,376,465,0
1,0,2,0,0,10,0,0,25,170,250,0
1,0,0,0,0,0,0,1,35,193,404,0
1,0,2,0,0,28,0,0,163,1000,76,0
1,0.082527386,1,0,0,17,0,0,38,86,251,0
1,0,1,0,0,0,0,0,210,439,957,0
1,0,1,0,0,63,0,0,59,1000,1824,0
1,0.028963137,2,0,0,24,0,0,315,418,403,0
1,0.025688385,1,0,0,0,0,0,7,144,119,0
1,0,2,0,0,67,0,0,148,1773,576,0
1,0.075323631,2,0,0,141,0,0,37,882,72,0
1,0,2,0,0,69,0,0,58,724,270,0
1,0,1,0,0,40,0,0,186,2496,992,0
1,0.088649678,2,0,0,44,0,0,143,5516,452,0
1,0,0,0,0,0,0,1,120,272,250,0
1,0,2,0,0,110,0,0,11,419,224,0
1,0.077589272,2,0,0,11,0,1,33,309,537,0
1,0.239090561,1,0,0,48,0,0,94,775,676,0
1,0.001265687,2,0,0,36,0,0,189,982,75,0
1,0,2,0,0,11,0,0,917,559,1014,0
1,0.065496565,2,0,0,129,0,0,65,890,72,0
1,0.079356118,1,0,0,108,0,1,14,166,187,0
1,0.226744543,1,0.173722713,0,0,0,0,35,569,432,0
1,0,0,0,0,2,0,1,9,161,392,0
1,0.154524545,2,0,0,0,0,0,10,252,326,0
1,0,1,0,0,36,0,0,270,609,714,0
1,0.064528984,2,0,0,0,0,1,10,156,107,0
1,0,2,0,0,30,0,0,120,1141,1122,0
1,0,2,0,0,20,0,0,839,631,995,0
1,0,2,0,0,26,0,0,76,695,625,0
1,0,2,0,0,12,0,1,18,172,232,0
1,0.05359819,2,0,0,0,0,1,8,92,125,0
1,0,1,0,0,65,1,0,84,766,199,0
1,0.075044107,2,0,0,30,0,1,28,174,83,0
1,0,0,0,0,1,0,0,71,334,561,0
0,0,1,0,0,0,0,0,62,486,1205,0
1,0,1,0,0,6,0,0,8,106,104,0
1,0.145770513,1,0,0,73,0,1,25,127,199,0
1,0.036646921,2,0,0,71,0,0,88,1391,494,0
1,0,2,0,0,81,0,0,63,1289,264,0
1,0,2,0,0,82,1,0,320,35869,2521,0
1,0,1,0,0,0,0,1,127,275,244,0
1,0,2,0,0,28,0,0,161,1001,76,0
1,0,0,0,0,0,0,1,26,57,54,0
1,0,1,0,0,0,0,0,78,485,1169,0
1,0,1,0,0,39,0,0,17,116,161,0
1,0,2,0,0,92,0,0,749,380425,2,0
1,0,1,0,0,41,0,1,179,1087,392,0
1,0.046650132,2,0,0,24,0,0,21,182,75,0
1,0,1,0,0,94,0,0,72,266,1437,0
1,0.072898608,1,0,0,23,0,0,108,199,37,0
1,0.002683398,2,0,0,1,0,1,6,152,124,0
1,0.16061758,1,0,0,10,0,1,13,194,172,0
1,0,1,0,0,41,0,1,37,789,449,0
1,0,0,0,0,6,0,0,142,406,786,0
1,0,2,0,0,1,0,0,33,162,236,0
1,0,1,0,0,31,0,0,172,567,504,0
1,0.361594835,1,0,0,33,0,1,46,200,165,0
1,0,0,0,0,2,0,0,7380,890695,11,0
1,0,1,0,0,1,0,0,110,385,515,0
1,0,2,0.002251635,0,111,1,0,208,5439,592,0
1,0,2,0,0,36,0,1,68,275,544,0
1,0,3,0,0,75,1,0,599,251992,33,0
1,0,1,0,0,66,0,0,55,1056,1939,0
1,0.282507742,1,0,0,14,0,0,44,504,504,0
1,0.00280369,1,0,0,19,0,0,19,105,132,0
1,0.031538373,4,0,0,86,0,0,506,325219,62,0
1,0.069173982,4,0,0,5,0,0,140,2909,535,0
1,0,1,0,0,48,0,0,357,18467,650,0
1,0,2,0,0,72,0,0,628,1697,3105,0
1,0,1,0,0,0,0,1,13,68,65,0
1,0,1,0,0,20,0,1,9,304,403,0
1,0,2,0,0,133,1,0,435,115168,142,0
1,0,1,0,0,24,0,0,11,776,1136,0
1,0,2,0,0,45,0,0,71,677,636,0
1,0.055752228,1,0,0,0,0,0,1,55,35,0
1,0,0,0,0,24,0,0,479,2497,1010,0
1,0,2,0,0,62,1,0,386,8807,402,0
1,0,1,0,0,0,0,0,230,420,903,0
1,0.07726427,1,0,0,0,0,0,12,147,97,0
1,0,1,0,0,6,0,0,222,945,582,0
1,0,2,0,0,38,0,0,54,3645,212,0
1,0,1,0,0,15,0,0,8,104,123,0
1,0,1,0,0,1,0,0,24,198,342,0
1,0,2,0,0,17,0,0,222,585,678,0
1,0.062897001,1,0,0,16,0,0,52,1813,618,0
1,0.129653363,2,0,0,53,0,0,8,402,263,0
1,0.226172885,0,0,0,7,0,0,338,1244,2178,0
1,0,1,0,0,3,0,0,103,412,283,0
1,0.027499916,2,0,0,24,0,0,199,1395,627,0
1,0,1,0,0,2,0,1,64,379,343,0
1,0,0,0,0,0,0,1,17,47,47,0
1,0,2,0,0,1,0,0,4,133,179,0
1,0,1,0,0,12,0,0,15,99,128,0
1,0,1,0,0,84,0,0,279,1893,2706,0
1,0,2,0,0,24,0,0,68,416,319,0
1,0,3,0,0,39,0,0,14,560,612,0
1,0,1,0,0,45,0,0,2983,791191,232,0
1,0,1,0,0,23,0,0,47,598,1081,0
1,0,2,0,0,6,0,1,44,352,328,0
1,0.173141296,1,0.173141296,0,0,0,0,23,502,444,0
1,0,1,0,0,146,1,0,959,18655,942,0
1,0,2,0,0,0,0,0,345,717,418,0
1,0.1254988,2,0,0,29,0,0,14,411,388,0
1,0.060972482,1,0,0,0,0,0,187,218,386,0
1,0,2,0,0,103,0,0,515,2343,776,0
1,0,1,0,0,69,0,0,840,26149,6208,0
1,0,2,0,0,42,0,0,213,633,466,0
1,0,2,0,0,22,0,0,6,794,1157,0
1,0,2,0,0,17,0,0,97,518,660,0
1,0.012108467,2,0,0,2,0,1,12,68,67,0
1,0,0,0,0,36,0,0,88,391,1211,0
1,0.093716201,1,0,0,11,0,0,197,385,201,0
1,0,2,0,0,0,0,0,325,712,420,0
1,0.181911283,2,0,0,50,0,0,197,1537,1146,0
1,0.284064652,1,0,0,33,0,0,101,793,674,0
0,0,0,0,0,1,0,0,115,494,1089,0
1,0,1,0,0,2,0,1,8,316,348,0
1,0,2,0,0,24,0,0,137,452,289,0
1,0,5,0,0,111,1,0,651,328593,30,0
1,0.019227916,3,0,0,21,1,0,35,808,498,0
1,0.03003238,1,0,0,82,0,0,191,2838,576,0
1,0.39520714,1,0.219559522,0,120,1,0,707,683,1144,0
1,0.114788515,1,0,0,97,0,0,350,965,446,0
1,0,0,0,0,0,0,1,14,36,65,0
1,0.153489728,1,0,0,75,0,1,25,137,213,0
1,0.079200346,2,0,0,26,1,0,105,203,35,0
1,0,0,0,0,43,1,0,551,2453,949,0
1,0,1,0,0,30,0,0,23,698,608,0
1,0,1,0,0,0,0,0,3,34,30,0
1,0,2,0,0,0,0,0,4,134,176,0
1,0.009911585,2,0,0,72,1,0,60,740,237,0
1,0.091658366,1,0,0,22,0,0,62,737,673,0
1,0,2,0,0,31,0,0,288,431,458,0
1,0,1,2.66E-05,0,0,0,1,69,515,462,0
1,0,2,0,0,54,0,0,72,3536,179,0
0,0,0,0,0,8,0,0,174,490,1003,0
1,0.139744392,1,0.088928249,0,0,0,1,57,573,442,0
1,0.092030874,1,0,0,54,0,0,153,9220,585,0
1,0.043555891,2,0.043555891,0,0,0,0,330,1005,3681,0
1,0,2,0,0,71,1,0,816,28856,6180,0
1,0,1,0,0,12,0,0,338,1103,1869,0
1,0,0,0,0,35,0,0,3735,2440009,186,0
1,0,1,0,0,28,0,0,291,646,706,0
1,0.038050225,0,0,0,1,0,0,11,114,98,0
1,0,2,0,0,22,0,0,67,416,312,0
1,0,2,0,0,102,0,0,53,1368,186,0
1,0,2,0,0,19,0,0,290,528,1017,0
1,0.024627839,2,0,0,51,0,0,54,381,461,0
1,0,1,0,0,34,0,0,3,272,371,0
1,0.087577845,1,0,0,69,0,0,66,721,678,0
1,0.25489242,0,0,0,1,0,1,9,112,467,0
0,0,1,0,0,8,0,1,9,243,338,0
1,0.042014316,1,0,0,0,0,0,0,88,43,0
1,0.051353452,2,0,0,16,0,0,8,407,400,0
1,0,2,0,0,7,0,1,10,191,217,0
1,0,0,0,0,2,0,0,150,951,1125,0
1,0,1,0.257135132,0,82,0,0,121,1760,847,0
1,0.198299377,0,0,0,10,0,1,300,1227,2141,0
1,0,1,0,0,22,0,1,636,1370,5160,0
1,0.044075393,1,0.067841271,0,12,0,0,20,463,426,0
1,0,0,0,0,0,0,0,21,52,45,0
1,0,1,0,0,50,0,0,242,624,525,0
1,0,1,0,0,48,0,0,89,747,208,0
1,0.107236503,0,0,0,5,0,1,10,147,412,0
1,0.096864564,1,0,0,17,0,0,171,152,99,0
1,0,1,0,0,57,0,0,647,22939,3808,0
1,0.115592363,1,0,0,77,0,1,217,858,2761,0
1,0,0,0,0,3,0,1,100,1043,662,0
1,0.091938186,1,0,0,0,0,0,153,138,74,0
1,0,3,0,0,27,0,0,170,468,287,0
1,0,0,0,0,30,0,0,244,4532,1473,0
1,0.173239253,1,0,0,81,0,1,19,137,211,0
1,0,2,0,0,86,1,0,390,158105,37,0
0,0.158067547,1,0,0,5,0,1,7,256,323,0
1,0.087464447,2,0,0,15,0,1,20,166,90,0
1,0,3,0,0,26,0,0,163,453,282,0
1,0.145854927,1,0,0,77,0,1,86,74,154,0
1,0,0,0,0,34,0,1,165,1062,431,0
1,0,2,0,0,140,0,0,7,353,170,0
1,0,2,0,0,4,0,0,145,398,496,0
1,0.100089322,0,0,0,51,0,0,73,1008,980,0
1,0.14420587,1,0,0,18,0,1,24,47,75,0
1,0,2,0,0,137,1,0,146,89196,33,0
1,0,1,0,0,30,0,0,62,134,229,0
1,0.194863344,0,0,0,2,0,1,10,126,445,0
1,0,2,0,0,26,0,1,164,505,999,0
1,0.090452617,2,0,0,24,0,0,10,408,394,0
1,0.164780166,1,0,0,0,0,0,23,236,330,0
1,0,1,0,0,0,0,1,16,67,63,0
1,0,1,0,0,46,0,0,203,602,485,0
1,0.017807967,2,0,0,0,0,1,27,61,116,0
1,0,1,0,0,106,0,0,117,1458,570,0
1,0,0,0,0,1,0,1,10,168,383,0
1,0,1,0,0,37,0,0,3332,663589,443,0
1,0.154030326,0,0,0,0,0,0,0,102,21,0
1,0.110534636,1,0,0,5,0,0,362,9183670,1683,0
1,0,2,0,0,15,0,0,17,175,246,0
1,0.117718116,2,0,0,63,0,0,174,1581,1117,0
1,0,2,0,0,87,0,0,264,1799,466,0
1,0.104022599,1,0,0,10,0,0,23,73,250,0
1,0,9,0,0,124,1,0,40,44693,443,0
1,0,2,0,0,8,0,0,4,104,111,0
1,0,2,0,0,109,0,0,209,5398,592,0
1,0,1,0,0,43,0,1,9,300,365,0
1,0,2,0,0,119,0,0,234,2318,160,0
1,0,0,0,0,0,0,0,22,196,390,0
1,0,0,0,0,0,0,1,26,55,52,0
1,0,1,0,0,14,0,0,81,973,610,0
1,0,2,0,0,42,0,0,59,730,658,0
1,0,1,0,0,42,0,1,31,301,365,0
1,0,1,0,0,33,0,0,142,844,750,0
1,0.057952336,2,0,0,67,0,0,38,371,472,0
1,0.148541063,1,0,0,30,0,0,203,720,690,0
1,0,1,0,0,32,0,0,34,687,1047,0
1,0.019909635,1,0,0,25,0,0,28,101,134,0
1,0,1,0,0,14,0,0,50,149,245,0
1,0,1,0,0,4,0,0,10,107,99,0
1,0,2,0,0,122,0,1,13,190,180,0
1,0.357772301,4,0,0,71,0,0,8,216,305,0
1,0.250527111,1,0.139181728,0,76,1,0,821,603,1105,0
1,0,0,0,0,2,0,0,103,4373,429,0
1,0,1,0,0,2,0,0,53,371,358,0
1,0,2,0,0,15,0,0,7,762,1205,0
1,0,2,0,0,60,0,0,285,17827,490,0
0,0,1,0,0,25,0,1,110,501,1010,0
1,0.181053675,2,0,0,20,0,0,23,46,82,0
1,0,0,0,0,16,0,0,75,2553,1071,0
1,0,1,0,0,83,0,1,1108,707,1362,0
1,0.069767142,2,0,0,8,0,1,27,51,100,0
1,0,1,0,0,6,0,0,169,998,1104,0
1,0,1,0,0,0,0,0,390,730,413,0
1,0,2,0,0,46,0,0,284,2726,521,0
1,0,2,0,0,39,0,0,111,540,697,0
1,0.141091682,1,0,0,62,0,1,85,73,155,0
1,0.04967779,1,0,0,12,0,0,15,103,132,0
1,0,7,0,0,95,0,0,105,47705,535,0
1,0.121603668,0,0,0,51,0,0,68,1007,977,0
1,0.015251899,2,0,0,50,0,0,193,1176,311,0
1,0.158318818,1,0,0,1,0,1,92,1156,611,0
1,0,1,0,0,62,0,0,268,1661,547,0
1,0,2,0,0,1,0,1,645,1911,1428,0
1,0.077198638,1,0,0,52,0,0,275,8642,251,0
0,0,0,0,0,12,0,0,142,522,1045,0
1,0,3,0,0,77,0,0,334,1371800,193,0
1,0,2,0,0,35,0,0,234,2707,594,0
1,0.003601373,1,0,0,0,0,0,77,137,95,0
1,0,1,0,0,3,0,1,7,193,198,0
1,0,2,0,0,45,0,1,82,255,535,0
1,0.030649618,2,0,0,0,0,0,330,351259,492,0
1,0.05214266,2,0,0,0,0,0,22,221,330,0
1,0,2,0,0,2,0,0,36,164,252,0
1,0.431921933,1,0.23995663,0,137,0,0,676,712,1173,0
1,0.086085953,1,0,0,86,0,0,366,10515,671,0
1,0,2,0,0,5,0,0,34,153,257,0
1,0,0,0,0,3,0,0,156,965,1119,0
1,0.030056057,1,0.100037371,0,10,0,0,14,461,416,0
1,0,2,0,0,47,0,0,152,3532,607,0
1,0,2,0,0,83,0,0,272,1761,484,0
1,0,0,0,0,24,0,0,12,304,368,0
1,0,1,0,0,1,0,1,97,405,282,0
1,0,0,0,0,0,0,1,16,63,71,0
1,0,2,0,0,43,0,0,238,2498,792,0
1,0,2,0,0,116,0,1,986,652,1442,0
1,0,1,0,0,25,0,0,642,6485438,106,0
1,0,2,0,0,16,0,0,819,1163,3820,0
1,0,2,0,0,58,0,0,296,17920,514,0
1,0,2,0,0,111,0,1,119,97,398,0
1,0,2,0,0,1,0,1,8,143,179,0
1,0,1,0,0,53,0,0,141,883,117,0
1,0,2,0,0,58,0,0,97,203,170,0
1,0.088363162,1,0,0,0,0,0,257,248,390,0
1,0.239648869,1,0,0,30,0,0,92,780,674,0
1,0,2,0,0,35,0,0,211,1440,623,0
1,0,2,0,0,31,0,1,62,284,548,0
1,0,1,0,0,15,0,1,1126,597,1126,0
1,0,1,0,0,41,0,0,109,541,699,0
1,0,2,0,0,0,0,0,28,205,333,0
1,0,2,0,0,12,0,0,21,172,248,0
1,0,1,0,0,17,0,0,459,719,440,0
1,0.211024478,1,0.211024478,0,0,0,0,12,499,441,0
1,0.116294229,1,0.064607905,0,35,1,0,927,528,1070,0
1,0,1,0,0,70,0,0,77,890,1661,0
1,0.065507263,1,0,0,38,0,0,46,91,138,0
1,0,1,0,0,58,0,0,62,568,490,0
1,0.146759592,1,0,0,36,0,1,3,1200,634,0
1,0,2,0,0,118,1,0,207,2323,196,0
1,0.035374942,1,0,0,128,0,0,29,799,216,0
1,0,2,0,0,0,0,0,41,1128,85,0
1,0,2,0,0,90,0,0,740,371087,2,0
1,0.20398205,1,0,0,28,0,1,214,1395,1103,0
1,0.049362533,1,0,0,113,0,1,14,174,182,0
1,0,1,0,0,28,0,0,167,1213,945,0
1,0.064462129,2,0,0,19,0,0,9,407,398,0
1,0,2,0,0,62,1,0,940,576872,531,0
1,0,2,0,0,82,0,0,715,378496,62,0
1,0,2,0,0,57,0,0,181,1444,605,0
1,0.090812911,0,0,0,1,0,0,10,123,102,0
1,0,1,0.318492815,0,89,0,0,132,1760,895,0
1,0,2,0,0,57,0,0,706,1550,3330,0
1,0,2,0,0,39,0,0,172,944,103,0
1,0,2,0,0,6,0,1,481,1864,1485,0
1,0,1,0,0,11,0,0,15,105,118,0
1,0,2,0,0,30,0,1,59,287,550,0
1,0,1,0,0,23,0,0,135,663,633,0
1,0.042835835,2,0,0,22,0,0,23,193,78,0
1,0,1,0,0,1,0,1,49,194,396,0
1,0,2,0,0,136,1,0,874,18331,902,0
1,0,1,0,0,77,0,0,646,418,626,0
1,0.08080419,2,0,0,0,0,1,7,94,127,0
1,0.022115081,0,0,0,0,0,0,120,276,248,0
1,0.073605933,0,0,0,5,0,0,56,1039,929,0
1,0,1,0,0,63,0,0,204,1283,929,0
1,0,2,0,0,60,0,0,42,465,642,0
1,0,1,0,0,15,0,0,80,966,603,0
1,0,1,0,0,7,0,1,3,29,32,0
1,0,2,0,0,16,0,0,115,2567,798,0
1,0.041685315,1,0,0,56,0,0,334,8674,294,0
1,0.096725536,1,0,0,10,0,0,21,77,245,0
1,0.131972473,2,0,0,89,0,0,19,359,485,0
1,0.144663269,1,0.092058444,0,0,0,0,98,628,432,0
1,0.031092893,0,0,0,2,0,0,11,113,98,0
1,0.233494753,1,0,0,0,0,1,8,266,325,0
1,0,0,0,0,0,0,1,12,171,391,0
1,0,1,0,0,3,0,1,7,193,196,0
1,0,1,0,0,90,0,0,13,423,272,0
1,0,2,0,0,124,0,1,8,212,213,0
1,0,2,0,0,12,0,1,96,394,318,0
1,0,1,0,0,120,0,1,65,114,147,0
1,0,2,0,0,59,0,0,105,1764,615,0
1,0,2,0,0,48,0,0,222,5282,652,0
1,0.116575266,2,0,0,28,0,0,21,403,382,0
1,0,1,0,0,0,0,0,238,425,918,0
1,0,1,0,0,40,0,0,84,547,488,0
1,0,0,0,0,8,0,1,108,265,289,0
1,0.122108188,1,0,0,82,0,1,81,80,158,0
1,0,1,0,0,19,0,0,597,679,479,0
1,0.069533037,1,0,0,4,0,1,7,191,174,0
1,0.233059616,1,0,0,15,0,1,22,179,170,0
1,0,0,0,0,16,0,1,114,266,316,0
1,0,1,0,0,3,0,1,1046,496,1060,0
1,0,4,0,0,17,0,1,93,925,1167,0
1,0.090071125,2,0,0,8,0,1,30,310,534,0
1,0,1,0,0,20,0,1,25,168,242,0
1,0,4,0,0,20,0,1,11,792,1219,0
1,0,1,0,0,118,0,0,902,745,1563,0
1,0,1,0,0,31,0,0,180,4960,573,0
0,0.000375977,1,0,0,26,0,1,15,220,323,0
1,0,2,0,0,21,0,0,48,1162,2770,0
1,0,0,0,0,111,0,0,22,739,329,0
1,0,1,0,0,48,0,1,1189,721,1263,0
1,0,0,0,0,24,0,0,254,1469,659,0
1,0,1,0,0,1,0,0,10,96,111,0
1,0,2,0.048279255,0,49,1,0,321,8109,512,0
1,0.018860629,0,0,0,20,0,1,116,1032,531,0
1,0.112224137,2,0,0,75,0,0,115,5639,368,0
1,0,3,0,0,78,1,0,352,687160,208,0
1,0.053751759,1,0.008330989,0,11,0,1,18,421,396,0
1,0,2,0,0,52,0,0,117,3368,254,0
1,0,3,0,0,100,0,0,724,364598,0,0
1,0,2,0,0,12,0,0,42,3785,316,0
1,0,2,0,0,17,0,0,110,1032,76,0
1,0,2,0,0,118,1,0,962,22105,3484,0
1,0,1,0,0,97,0,0,699,653,519,0
1,0,2,0,0,127,0,0,651,51127,536,0
1,0,2,0,0,23,0,0,130,274,205,0
1,0.119958085,1,0,0,46,0,0,168,850,725,0
1,0,3,0,0,149,0,0,150,1249,6873,0
1,0.250349633,1,0.100512836,0,52,0,0,42,1702,773,0
1,0,1,0,0,7,0,0,59,2587,871,0
1,0.003966778,2,0,0,23,0,0,425,3686,1400,0
1,0,1,0,0,0,0,0,6,321,334,0
0,0,1,0,0,30,0,1,14,226,327,0
1,0,0,0,0,16,0,1,6,144,408,0
1,0,2,0,0,54,0,0,166,600,472,0
1,0,1,0,0,28,0,1,58,140,233,0
1,0,2,0,0,66,0,0,280,10145,1233,0
1,0.04717152,1,0,0,0,0,0,1,315,330,0
1,0,1,0,0,55,0,1,10,87,111,0
1,0,1,0,0,19,0,0,75,939,576,0
1,0,2,0,0,64,0,0,15,134,176,0
1,0.04434818,2,0,0,0,0,0,13,67,74,0
1,0.117209035,2,0,0,7,0,1,16,164,174,0
1,0.041922091,2,0,0,9,0,1,4,102,122,0
1,0.02428721,1,0,0,2,0,0,11,106,103,0
1,0,2,0,0,66,1,0,574,32062,3807,0
1,0,0,0,0,0,0,1,31,180,390,0
1,0,2,0,0,0,0,0,9,74,63,0
1,0,2,0,0,16,0,0,267,923,636,0
1,0,1,0,0,47,0,0,221,5275,661,0
1,0,2,0,0,10,0,0,107,527,651,0
1,0,2,0,0,123,0,1,12,196,190,0
1,0,1,0,0,83,0,0,680,433,640,0
1,0,1,0,0,0,0,1,15,67,64,0
1,0,2,0,0,41,0,0,122,799,696,0
1,0.005495387,0,0,0,1,0,0,134,917,1138,0
1,0,1,0,0,96,0,1,30,730,324,0
0,0,1,0,0,19,0,1,27,212,344,0
1,0.05798658,2,0,0,84,0,0,71,12939,3209,0
1,0,2,0,0,95,0,1,433,762,3558,0
1,0,2,0,0,82,0,0,16,224,257,0
1,0,2,0,0,67,1,0,351,35455,1765,0
1,0,2,0,0,16,0,0,15,400,419,0
1,0.010104499,1,0,0,44,0,0,204,12847,774,0
1,0,8,0,0,133,1,0,20,44955,925,0
1,0,3,0,0,106,0,1,99,103,379,0
1,0,0,0,0,29,0,0,12,305,367,0
1,0,1,0,0,30,0,0,302,642,710,0
1,0,2,0.06229128,0,45,1,0,297,7935,560,0
1,0,1,0,0,47,0,0,50,421,349,0
1,0,1,0,0,101,0,0,704,809,431,0
1,0,1,0,0,46,0,1,36,786,441,0
1,0,1,0,0,36,0,0,173,581,701,0
1,0,1,0,0,26,0,0,284,753,943,0
1,0.280213132,1,0,0,2,0,1,8,100,483,0
1,0.019934158,2,0,0,47,0,0,204,5334,607,0
1,0,1,0,0,5,0,0,10,107,101,0
1,0.218453575,2,0,0,132,0,0,395,879,375,0
1,0,1,0,0,28,0,0,280,765,944,0
1,0,1,0,0,10,0,0,9,302,406,0
0,0,1,0,0,3,0,0,26,207,331,0
1,0,1,0,0,73,0,1,1131,711,1334,0
1,0,0,0,0,7,0,0,6840,1123527,37,0
1,0.116146704,2,0,0,43,0,0,118,5588,390,0
1,0.003886762,2,0,0,4,0,0,10,195,208,0
1,0,2,0,0,14,0,1,143,257,207,0
1,0.085986458,1,0,0,1,0,0,246,230,382,0
1,0,1,0,0,1,0,1,8,318,336,0
1,0,1,0,0,32,0,0,19,95,258,0
1,0,1,0,0,22,0,0,329,1010,1739,0
1,0,1,0,0,43,0,0,75,3716,225,0
1,0,1,0,0,0,0,1,2,32,38,0
1,0.056591362,2,0,0,22,0,0,130,1243,364,0
1,0,1,0,0,23,0,0,57,681,604,0
1,0,1,0,0,29,0,0,19,101,128,0
1,0,0,0,0,11,0,0,145,429,777,0
0,0,0,0,0,2,0,0,116,496,1087,0
1,0,1,0,0,1,0,0,105,481,558,0
1,0.429074736,1,0.238374853,0,132,0,0,666,715,1150,0
1,0,1,0,0,83,0,0,158,1463,597,0
1,0,1,0,0,23,0,0,404,24247,599,0
1,0,2,0,0,102,0,0,889,706,1326,0
1,0,1,0,0,12,1,0,101,390,484,0
1,0.034221341,1,0,0,64,0,0,150,9860,1006,0
1,0,2,0,0,141,0,0,14,398,140,0
1,0.106850197,1,0,0,41,0,0,14,414,374,0
1,0.048159228,0,0,0,0,0,0,141,289,230,0
1,0,0,0,0,107,0,0,22,686,304,0
1,0,1,0,0,134,0,0,914,18556,967,0
1,0,1,0,0,0,0,0,26,202,337,0
1,0,5,0,0,89,1,0,230,39062,1249,0
1,0.06622947,2,0,0,130,0,0,64,889,72,0
1,0,1,0,0,35,0,0,326,6137389,161,0
1,0,2,0,0,11,0,1,302,1813,1547,0
1,0.089006604,1,0,0,134,0,0,55,10996,1660,0
1,0,1,0,0,66,0,0,301,3954664,346,0
1,0,2,0,0,136,1,0,229,86241,90,0
1,0,0,0,0,92,0,0,164,2701,757,0
1,0,1,0,0,67,0,0,83,742,1398,0
1,0,2,0,0,65,0,0,317,10119,1227,0
1,0,2,0,0,19,0,0,6,782,1175,0
1,0,2,0,0,44,0,1,81,257,536,0
1,0,2,0,0,0,0,0,121,537,635,0
1,0.053074479,1,0,0,63,0,0,18,567,556,0
1,0,1,0,0,0,0,1,6,151,126,0
1,0.064800724,4,0,0,18,0,0,138,3156,376,0
1,0,1,0,0,0,0,1,6,172,177,0
1,0.082004378,1,0,0,3,0,0,240,232,381,0
1,0.225638855,1,0,0,34,0,0,95,786,668,0
1,0.141017286,0,0,0,0,0,1,15,150,447,0
1,0,1,0,0,28,0,1,104,497,998,0
1,0,0,0,0,30,0,0,240,4537,1493,0
1,0,2,0,0,81,0,0,171,1520,1012,0
1,0,1,0,0,16,0,0,10,104,125,0
1,0.261260996,0,0,0,7,0,1,40,267,336,0
1,0,1,0,0,12,0,1,3,13,16,0
1,0.042580982,2,0,0,24,0,0,58,695,583,0
1,0,1,0,0,19,0,1,8,304,405,0
1,0,1,0,0,131,0,0,899,18565,960,0
1,0,2,0,0,69,0,0,210,1922,1090,0
1,0.031011118,2,0.019734348,0,0,0,0,169,663,436,0
1,0.030223088,2,0,0,35,0,0,77,1224,379,0
1,0.101908241,0,0,0,2,0,0,84,988,977,0
1,0,1,0,0,27,0,1,61,137,229,0
1,0,2,0,0,118,0,1,985,656,1451,0
1,0.050617849,1,0,0,0,0,0,2,53,35,0
